Date,ID,Location,User,Text,Source
7/7/12 19:24,221686060344811520,"Washington, DC",MarkMuro1,Hacker hostels in SF bring cluster dynamics home at night! Nothing matters more than immersion http://t.co/L3udGnyc  @Richard_Florida,web
7/7/12 19:38,221689703357878272,"Washington, DC",MarkMuro1,$Innovation question: Is the U.S. handing out way too many patents? Handing out too many monopolies could snarl growth http://t.co/u9xROOkJ,Tweet Button
7/8/12 17:46,222023921048887296,"Washington, DC",MarkMuro1,RT The APLU Innovation Observer is out! http://t.co/qhxZ2jXc â–¸ Top stories today via @SiliconPrairie @Meet_ali -,web
6/28/12 19:55,218432574215823361,"Memphis, TN",MayorACWharton,"If you need a ride to one of our cooling centers, please call 576-6500. #memheat",TweetDeck
6/28/12 19:57,218432884728541185,"Memphis, TN",MayorACWharton,"More importantly, please check on your families, friends, and neighbors, especially the elderly or infirm, as temps rise. #memheat",TweetDeck
6/28/12 22:04,218464944524492800,"Memphis, TN",MayorACWharton,Support Mid-South Food Bank by voting at http://t.co/Doz5gRGP TODAY as they compete for a new #Toyota vehicle in #100Cars!,TweetDeck
6/29/12 17:30,218758438967181312,"Memphis, TN",MayorACWharton,Congrats to @ShelbyFarmsPark on its Nat'l Health and Fitness award! #letsmovememphis http://t.co/4kkvfiJl,TweetDeck
6/29/12 19:24,218787130938359808,"Memphis, TN",MayorACWharton,"Just a friendly reminder: During this time of extreme heat, please check on your friends, family &amp; neighbors. http://t.co/egXutIBw #memheat",TweetDeck
6/30/12 16:45,219109449409900545,"Memphis, TN",MayorACWharton,@Andria_Wilson,Twitter for BlackBerryÂ®
6/30/12 17:02,219113739809599489,"Memphis, TN",MayorACWharton,@KevinWoods Thanks for participating. Sorry I missed you. En route now.,Twitter for iPhone
6/30/12 17:04,219114285647929345,"Memphis, TN",MayorACWharton,@ministerdbrown see you there.A C,Twitter for iPhone
6/30/12 17:05,219114415209988096,"Memphis, TN",MayorACWharton,@Andria_Wilson Thanks much!,Twitter for iPhone
6/30/12 17:07,219114999828852736,"Memphis, TN",MayorACWharton,@TVanHornWMC thanks for the help.Problems with heat @ Convoy of Hope @ Fairground .,Twitter for iPhone
6/30/12 17:08,219115196239708160,"Memphis, TN",MayorACWharton,@MayorACWharton thanks for the retweet!,Twitter for iPhone
7/2/12 14:37,219801970247081985,"Memphis, TN",MayorACWharton,@jillianpayne http://t.co/ZxdPa4lJ,TweetDeck
7/2/12 14:39,219802590433656834,"Memphis, TN",MayorACWharton,Project Homeless Connect 2 still needs volunteers for the July 12th event. Register here to help: http://t.co/Gwx3ZB4p #memcares,TweetDeck
7/2/12 21:31,219906087577587712,"Memphis, TN",MayorACWharton,@ProjectBikeLove Thanks! And thanks to @VictoryMemphis for hosting the Innovation Team earlier today.,TweetDeck
7/3/12 14:41,220165467426398208,"Memphis, TN",MayorACWharton,Congratulations! Memphis won the Make A Splash 4  Water Safety contest and a visit from Olympic Medalist Cullen Jones! http://t.co/IA0ZsQ5L,TweetDeck
7/3/12 22:16,220279921728172032,"Memphis, TN",MayorACWharton,"South Cordovans, let me be the first to welcome you. We know u have questions, and we've done our best 2 answer them. http://t.co/6UVymeK3",TweetDeck
7/5/12 21:47,220997383541104640,"Memphis, TN",MayorACWharton,Our deepest condolences go to the family &amp; friends of Trey Erwin. His courage and strength will continue to inspire us. #prayfortheerwins,web
7/9/12 15:12,222347527712817153,"Memphis, TN",MayorACWharton,"Memphis youth, don't forget to take the @MayorsChallenge and #staycool this summer. http://t.co/IAujqt2X",TweetDeck
7/9/12 15:49,222356844511899648,"Memphis, TN",MayorACWharton,RT @mayorschallenge: Random prize time! Christian O. signd the #BeCool pledge &amp; we r sending him a $50 Incredible Pizza gft crd. Who's nxt?,TweetDeck
7/9/12 22:35,222458869476114432,"Memphis, TN",MayorACWharton,"Today, with help from Ashley Mooney and GeoSpace, we introduced the new Smart Gov App Memphis. http://t.co/Lq948K7X",TweetDeck
7/5/12 20:47,220982140551172096,"Jacksonville, Fla.",MayorAlvinBrown,"First question - biggest priorities for the city budget. Answer - we are focused on private sector jobs, downtown and pension reform",Twitter for iPad
7/5/12 20:47,220982302086406144,"Jacksonville, Fla.",MayorAlvinBrown,Question- do you support the HRO? Answer - I am against discrimination in all forms.,Twitter for iPad
7/5/12 20:49,220982772028805120,"Jacksonville, Fla.",MayorAlvinBrown,#AskMayorBrown question on making Jacksonville more bike-friendly. I would like to make more bike paths to concentrate on safety.,Twitter for iPad
7/5/12 20:51,220983246203269120,"Jacksonville, Fla.",MayorAlvinBrown,#AskMayorBrown question - what are we doing to protect parks? Answer - Expanding kayak access. Expanding trail access.,Twitter for iPad
7/5/12 20:52,220983515787956225,"Jacksonville, Fla.",MayorAlvinBrown,#AskMayorBrown again on HRO - I believe in a city of opportunity for all and I am against discrimination in all forms.,Twitter for iPad
7/5/12 20:54,220983938313764864,"Jacksonville, Fla.",MayorAlvinBrown,"On homeless, we are going to have a day center and we are working on a location right now. #AskMayorBrown",Twitter for iPad
7/5/12 20:58,220985038777499648,"Jacksonville, Fla.",MayorAlvinBrown,"Question - Will there be additional layoffs to balance the city budget? There will be more cuts, absolutely. #AskMayorBrown",Twitter for iPad
7/5/12 21:01,220985719420764161,"Jacksonville, Fla.",MayorAlvinBrown,Question - when will mosquito control spray East Arlington. I'm going to follow up on that. Please call 630-CITY to report mosquito problems,Twitter for iPad
7/5/12 21:03,220986284867465216,"Jacksonville, Fla.",MayorAlvinBrown,What are you doing to attract more businesses? I am serving as an ambassador and going out every day to advocate for the city.,Twitter for iPad
7/5/12 21:08,220987546690273280,"Jacksonville, Fla.",MayorAlvinBrown,Thank you to everyone who participated in our first social media town hall. The live stream is over but we will take a few more questions.,Twitter for iPad
7/5/12 21:09,220987685777575937,"Jacksonville, Fla.",MayorAlvinBrown,Send questions to #AskMayorBrown,Twitter for iPad
7/5/12 21:24,220991609796444162,"Jacksonville, Fla.",MayorAlvinBrown,@ChrisMQuinn I helped to formulate a detailed resolution asking Congress to use Harbor Maintenance funds for port infrastructure #USCM,web
7/5/12 21:29,220992873783504897,"Jacksonville, Fla.",MayorAlvinBrown,@DHowell_Jags Pension reform is a top priority. I look forward to good-faith negotiations with all stakeholders. Stay tuned to this issue.,web
7/5/12 21:34,220994160608555008,"Jacksonville, Fla.",MayorAlvinBrown,@ac_ec @Jpon We are evaluating both companies as part of a standard bidding process to try to save taxpayers' money.,web
7/5/12 21:38,220995103857197056,"Jacksonville, Fla.",MayorAlvinBrown,@KPottsPA Sports and Entertainment is a major part of my economic plan. We are engaging the community for a variety of large events.,web
7/6/12 12:20,221217118979489793,"Jacksonville, Fla.",MayorAlvinBrown,Video: Mayor Brown Anounces NeighborhoodLIFT http://t.co/198g0caq @wellsfargo #JaxMayor,HootSuite
7/6/12 18:18,221307241914040323,"Jacksonville, Fla.",MayorAlvinBrown,Video: Mayor Alvin Brown visits Mosquito Control http://t.co/HvvxbE0o #JaxMayor,HootSuite
7/6/12 20:14,221336227918516224,"Jacksonville, Fla.",MayorAlvinBrown,Blog: Mayor Brown's Social Media Town Hall http://t.co/ClmBjubW #AskMayorBrown #JaxMayor,HootSuite
7/6/12 20:55,221346655809703937,"Jacksonville, Fla.",MayorAlvinBrown,Video - Mayor Brown's #Learn2Earn: Inspiring High School Students http://t.co/O7oezgiH #JaxMayor,HootSuite
7/8/12 17:41,222022591630675968,"Jacksonville, Fla.",MayorAlvinBrown,"Statement from Mayor Brown on the passing of Peter Bragan, Sr., owner of @SunsBaseball http://t.co/arF25jA4 #ilovejax",HootSuite
6/27/12 20:13,218074632044032000,"Indianapolis, IN",MayorBallard,MT @DevelopIndy: @MayorBallard Intl delegation laying groundwork 4 #Indy. See blog by Krieg DeVault's Michael Williams http://t.co/msRt2q2R,web
6/27/12 20:31,218079029197152256,"Indianapolis, IN",MayorBallard,These measures prioritize safety and fire prevention in our neighborhoods. MT @DHSIndianapolis: IFD issues Burn Ban for Marion County,web
6/28/12 0:31,218139458430697472,"Indianapolis, IN",MayorBallard,"I just signed Executive Order extending burn ban to all of Marion County. MT @IndyDCE: Ban includes open burning, comfort fires, camp fires",web
6/28/12 17:52,218401445668597760,"Indianapolis, IN",MayorBallard,MT @IndianapolisDPS: Trying to stay cool? Check out these parks http://t.co/ULpuoyyo and learn more: http://t.co/hGT1Grub  @IndyParksandRec,web
6/30/12 15:52,219095969495658496,"Indianapolis, IN",MayorBallard,I just issued a local disaster emergency declaration for #Indy &amp; Marion County &amp; signed Executive Order banning personal fireworks displays.,web
6/30/12 15:52,219096195732217856,"Indianapolis, IN",MayorBallard,The ban does not apply to professional fireworks displays licensed by the State of Indiana. The ban takes effect immediately &amp; lasts 7 days.,web
6/30/12 17:14,219116810270810112,"Indianapolis, IN",MayorBallard,"To report the use of personal fireworks during the ban, please call (317) 327-3811. Please use 911 for emergencies.",web
7/2/12 16:11,219825533918253056,"Indianapolis, IN",MayorBallard,"Good read MT @lengilroy: Looking Back at Indy's Parking Meter Lease, One Year Later http://t.co/Dk2euTos Interview w/ #Indy's Dep. Mayor",web
7/3/12 16:14,220188655233404928,"Indianapolis, IN",MayorBallard,had minor knee surgery this morning.  Went well thanks to great people at Community East. Hope to be back on my bike in next 2-3 weeks.,web
7/3/12 18:47,220227345724874752,"Indianapolis, IN",MayorBallard,Sad to hear of the passing of Former St Sen Glenn Howard.  His service made a lasting impact on our city. My thoughts are with his family.,web
7/4/12 18:13,220581073137057792,"Indianapolis, IN",MayorBallard,Happy Independence Day! Enjoy a safe and fun holiday celebrating our freedom. Thank you to all who serve and protect. #America #USA @IndyVSO,web
7/5/12 16:52,220923215504089090,"Indianapolis, IN",MayorBallard,Great Urban Weekend Escapes: Indianapolis http://t.co/Q4iIiPvD via @Forbes,web
7/6/12 14:28,221249368131514369,"Indianapolis, IN",MayorBallard,Emergency declaration &amp; ban on personal fireworks use extended to 11:59pm July 9.  City ordinance bans use of personal fireworks 7/10-12/31.,web
7/4/12 14:21,220522733912604672,"Detroit, MI",mayordavebing,Happy 4th of July to all. Let's keep transforming Detroit,TweetCaster for Android
7/6/12 16:08,221274384009138176,"Detroit, MI",mayordavebing,Fourteen East Owner Joanne Czerny On Transforming Detroit: http://t.co/H903eXRv #transformingDetroit,Tweet Button
7/6/12 21:33,221356211575070721,"Detroit, MI",mayordavebing,I am disappointed the Corporation Counsel has chosen to prolong the needless litigation over the Financial Stability Agreement.,web
7/6/12 21:33,221356319830061057,"Detroit, MI",mayordavebing,"This lawsuit does not fix a street light, does not put buses in service, and does not put more police officers on the street.",web
7/6/12 21:35,221356674626224129,"Detroit, MI",mayordavebing,Corporation Counsel's lawsuit has already caused the City to pay higher interest rates on its borrowed money and damaged our credit rating.,web
7/6/12 21:36,221357080701964288,"Detroit, MI",mayordavebing,I hope the Court rules swiftly and that the Corporation Counsel abandons the lawsuit.,web
7/6/12 21:37,221357111957917696,"Detroit, MI",mayordavebing,We need to put this behind us so we can move Detroit forward.,web
7/6/12 21:43,221358692891754496,"Detroit, MI",mayordavebing,We need to put this behind us so we can move Detroit forward so we can keep #TransformingDetroit,web
7/7/12 17:30,221657454709182464,"Detroit, MI",mayordavebing,@Phvarious thank you,TweetCaster for Android
7/8/12 11:33,221930082019704833,"Detroit, MI",mayordavebing,Good Morning Detroit. This is one of me Favorites Horace Silver - Song for My Father: http://t.co/KA7LqyVA,Tweet Button
7/9/12 12:23,222304886199554049,"Detroit, MI",mayordavebing,Fact: DDOT Has More Buses On The Streets.: http://t.co/JKd1Uzi1 via @youtube,Tweet Button
7/9/12 12:23,222304941778276352,"Detroit, MI",mayordavebing,"FACT: New Headquarters For Police, Fire, EMS And Homeland Security.: http://t.co/5yQlTywZ via @youtube",Tweet Button
7/9/12 12:23,222305005879828481,"Detroit, MI",mayordavebing,Fact: COBO Center Is Undergoing A $279 Million Dollar Makeover: http://t.co/O3OenCwi via @youtube,Tweet Button
7/9/12 13:08,222316184366882816,"Detroit, MI",mayordavebing,It's the 2012 Concert Of Colors weekend: http://t.co/WLA1bitl via @youtube,Tweet Button
6/28/12 16:16,218377284384604160,San Francisco,mayoredlee,Congrats to #SF Street Artists on 40th anniversary! Support outdoor Art Marketplaces Saturday @ Justin Herman Plaza http://t.co/r3S9vafx,TweetDeck
6/29/12 19:23,218786892265689088,San Francisco,mayoredlee,"Thanks @sfbos Budget Committee - early this AM unanimously moved two year budget fwd that protects small biz, jobs &amp; builds infrastructure.",TweetDeck
6/30/12 0:04,218857571879100416,San Francisco,mayoredlee,Check out @NYTimes video on utilizing technology for @americascup viewing &amp; catch #ACWSNewport this Sunday 11a NBC. http://t.co/kGGoPUzu,TweetDeck
7/1/12 3:22,219269697227591680,San Francisco,mayoredlee,Welcomed everyone to #SF Ethnic Dance Festival! Diversity &amp; the arts make us a world-class City. http://t.co/5MgUo4Vz,TweetDeck
7/1/12 17:03,219476343602159617,San Francisco,mayoredlee,Tune in to NBC at 11am to watch #ACWSNewport. Can't wait for @americascup to come to #SF!,TweetDeck
7/2/12 5:25,219663052046467072,San Francisco,mayoredlee,Happy 5th birthday to #SF company @Zynga. Congrats to the innovative people putting play back in people's day! @markpinc,TweetDeck
7/2/12 16:54,219836530435432448,San Francisco,mayoredlee,Congrats to the @SFGiants headed to #NL #ASG. @BusterPosey @MelkyCabrera Pablo Sandoval &amp; Matt Cain!,TweetDeck
7/2/12 22:54,219926978415955968,San Francisco,mayoredlee,"Congrats &amp; good luck to @SFUnified Superintendent Carranza! Looking forward to working together, ensuring quality education for #SF youth.",TweetDeck
7/3/12 3:01,219989197862342657,San Francisco,mayoredlee,"Celebrating with Chinese Consolidated Benevolent Association, an org whose history is tied to that of our City. http://t.co/OOnJmboE",TweetDeck
7/3/12 18:41,220225707459084288,San Francisco,mayoredlee,Be safe this Independence Day. Leave the fireworks to the professionals for a happy and safe 4th of July. http://t.co/E8JPDnrL,TweetDeck
7/3/12 21:59,220275516756869120,San Francisco,mayoredlee,"In 2009, #SF comp @PracticeFusion started out w just four employees. Today: over 150 team members &amp; still growing! http://t.co/wavBkFsD",TweetDeck
7/3/12 23:41,220301329308975104,San Francisco,mayoredlee,Congrats to new @AdventSoftware CEO @hess_peter! Best of luck to founder Stephanie DiMarco. Thanks for starting &amp; keeping Advent in #SF!,TweetDeck
7/5/12 0:50,220681005638483968,San Francisco,mayoredlee,Wishing #SF a Happy 4th of July!,TweetDeck
7/5/12 20:40,220980522640347136,San Francisco,mayoredlee,Congrats to the 28 recipients of City's Community Challenge Grants-community engagement &amp; investing in nhoods together. http://t.co/duAxyPGN,HootSuite
7/7/12 0:02,221393807671967744,San Francisco,mayoredlee,Thrilled CA Senate approved funding to start @CaHSRA high speed rail &amp; create jobs w $600m Caltrain elec &amp; $61m @sfmta_muni Central Subway,web
7/9/12 19:51,222417692425064450,San Francisco,mayoredlee,Air traffic control tower groundbreaking @flySFO! Increasing seismic safety w latest tech thanks to Sec @RayLaHood http://t.co/39kw1Tmw,TweetDeck
7/9/12 21:06,222436699932864513,San Francisco,mayoredlee,Air traffic control tower construction @flySFO invests in critical City infrastructure &amp; puts #SF back to work http://t.co/6EFSj6JD,TweetDeck
7/9/12 21:17,222439369032728576,San Francisco,mayoredlee,Walking into the new offices of @pac12 to welcome them on their first day of work in #SF! http://t.co/xgkCUymm,TweetDeck
